dim,act_mean,act_var,act_std,act_skew,act_excess_kurtosis,act_q95_abs,act_q99_abs,act_max_abs,act_tail_ratio,recon_mean,recon_var,recon_std,recon_skew,recon_excess_kurtosis,recon_q95_abs,recon_q99_abs,recon_max_abs,recon_tail_ratio,var_delta,kurtosis_delta,tail_ratio_delta,abs_mean_delta
2119,0.46692744,6.119523,2.473767,0.027763618,0.12066984,4.96875,6.65625,10.6875,5.3576283,0.62553644,3.57375,1.8904364,0.03464788,0.20895052,3.9375,5.250305,8.5625,5.4398975,-2.545773,0.08828068,0.08226919,0.158609
2120,-0.23129861,6.701921,2.5888069,-0.039956592,0.25269294,5.15625,6.90625,12.5,6.0921655,-0.07000742,4.201708,2.0498068,0.031747878,0.3356135,4.0625,5.59375,9.25,5.733911,-2.5002131,0.08292055,-0.35825443,0.16129118
2121,0.48050797,6.572307,2.563651,-0.06109206,0.2922325,5.15625,6.90625,11.875,5.7660093,0.07270625,4.080903,2.0201244,-0.0874966,0.31817198,4.0,5.500305,9.8125,6.1580935,-2.491404,0.025939465,0.39208412,0.40780172
2122,-0.25872403,7.144459,2.6729121,-0.019349426,0.1708529,5.28125,7.0625,13.125,6.157225,-0.08487556,4.502418,2.1218903,-0.027439332,0.20144153,4.21875,5.625,8.875,5.2876,-2.6420407,0.030588627,-0.8696251,0.17384848
2123,1.1345187,5.985152,2.446457,0.018549807,0.30784726,5.28125,7.09375,13.125,6.13891,0.41594678,3.538412,1.8810668,-0.0027387512,0.41623306,3.84375,5.1875,10.8125,7.13268,-2.4467397,0.1083858,0.9937701,0.71857196
2124,-0.47585097,8.701572,2.9498427,-0.108059004,0.21234989,5.9375,8.0625,13.5625,5.7590246,-0.24032405,5.9690385,2.4431615,-0.10303922,0.3070395,4.84375,6.75,11.5625,5.990118,-2.732534,0.09468961,0.2310934,0.23552692
2125,0.40206793,6.3380537,2.517549,0.0057455017,0.07612872,5.0,6.6875,10.6875,5.2708464,-0.43962812,3.7886465,1.9464445,-0.0019732995,0.2255528,3.921875,5.34375,9.0,5.701071,-2.5494072,0.14942408,0.43022442,0.841696
2126,0.034193095,6.4763584,2.544869,-0.12844647,0.18500042,5.0625,6.71875,11.1875,5.5603237,0.11058276,3.7845767,1.9453988,-0.10991427,0.33331084,3.859375,5.3125,9.8125,6.3855605,-2.6917818,0.14831042,0.8252368,0.07638967
2127,-1.3547165,6.772499,2.6024024,0.00398643,0.21316552,5.65625,7.65625,13.25,5.6356893,-0.9511455,4.128447,2.031858,-0.00737548,0.33463454,4.40625,5.875,11.125,6.2390933,-2.644052,0.12146902,0.60340405,0.403571
2128,-0.7263964,14.929636,3.8638887,-0.019176174,0.46070886,7.875,10.8125,17.375,5.6344724,-0.005822461,12.134463,3.4834557,-0.00684089,0.5781903,7.0625,9.6875,15.375,5.695839,-2.7951727,0.11748147,0.061366558,0.7205739
2129,-1.1508421,6.908161,2.628338,-0.05627162,0.23049617,5.6875,7.6875,12.375,5.447866,-0.73886615,3.8827336,1.9704653,-0.02299776,0.35091972,4.1875,5.625,8.4375,5.078758,-3.0254276,0.120423555,-0.3691082,0.41197592
2130,-0.08925757,6.531686,2.5557163,0.06701841,0.12966228,5.0625,6.625305,12.0,5.9346113,-0.07776343,3.973521,1.9933692,0.12683323,0.3014183,3.953125,5.28125,10.9375,6.968224,-2.5581648,0.17175603,1.0336127,0.011494137
2131,0.7504601,9.773622,3.126279,-0.061816692,0.11911225,6.34375,8.25061,14.3125,5.5932503,0.9036749,6.467771,2.5431812,-0.051911,0.25747705,5.34375,7.09375,10.375,4.8445187,-3.3058505,0.13836479,-0.7487316,0.15321481
2132,-0.1906103,6.333722,2.5166888,-0.027167652,0.1591208,5.03125,6.6875,10.9375,5.4860215,-0.09388555,3.7428017,1.9346322,-0.026140006,0.31478953,3.84375,5.21875,9.0,5.8974624,-2.5909204,0.15566874,0.41144085,0.096724756
2133,-0.12755662,6.009236,2.4513743,0.005901818,0.21957827,4.875,6.5,11.5,5.919721,-0.0575432,3.7475386,1.935856,-0.0024802233,0.5210571,3.828125,5.25,9.3125,6.132895,-2.2616973,0.30147886,0.21317387,0.07001342
2134,-0.52846575,11.915618,3.4519007,-0.14151457,0.3238201,7.0,9.5,16.75,6.1096764,-0.16112033,9.36776,3.0606797,-0.15580744,0.3861773,6.1875,8.375,13.375,5.608246,-2.5478582,0.062357187,-0.5014305,0.36734542
2135,0.9547701,7.3176985,2.7051244,0.099313855,0.37147856,5.625,7.5625,13.625,6.01673,0.50141495,4.308892,2.075787,0.4207962,2.022512,4.125,5.75,14.3125,8.697454,-3.0088067,1.6510334,2.6807246,0.45335513
2136,0.67855996,16.352816,4.0438614,0.05331562,0.4018631,8.3125,11.1875,19.0,5.968311,0.36919186,13.833573,3.7193513,0.11950199,0.4366839,7.6875,10.25061,17.75,6.1602564,-2.5192423,0.034820795,0.19194555,0.3093681
2137,-0.20215036,7.426224,2.72511,-0.014814468,0.22536278,5.40625,7.25,13.0,6.0116544,-0.42065436,4.4007335,2.0977926,-0.03020289,0.27759385,4.25,5.65625,9.5,5.6306577,-3.0254908,0.052231073,-0.3809967,0.218504
2138,0.08395124,5.9135885,2.431787,-0.122498885,0.18672562,4.78125,6.40625,12.0625,6.261916,0.5707037,3.338546,1.8271688,-0.13419968,0.3672669,3.765625,5.0,9.625,6.3291974,-2.5750425,0.18054128,0.067281246,0.48675245
2139,0.7118149,7.0967274,2.6639683,-0.06323881,0.19163513,5.40625,7.21875,12.75,5.818499,0.6321477,4.2949142,2.0724175,-0.022525623,0.20406604,4.25,5.71875,9.25,5.3778005,-2.8018131,0.012430906,-0.44069862,0.07966715
2140,0.45608082,5.920294,2.4331653,-0.007639864,0.2203157,4.90625,6.5625,11.25,5.7499394,0.26489854,3.4245546,1.8505552,-0.050710943,0.33582306,3.703125,5.03125,10.3125,6.9893413,-2.4957392,0.115507364,1.2394018,0.19118229
2141,0.50181466,7.1957006,2.6824803,0.03136056,0.1408484,5.4375,7.125,11.375,5.2601557,0.1452623,4.109453,2.0271785,0.04433061,0.28034115,4.03125,5.5,9.0625,5.6634493,-3.0862474,0.13949275,0.4032936,0.35655236
2142,-0.23840478,6.022544,2.4540873,0.0028304067,0.15866995,4.84375,6.46875,10.875,5.5533442,-0.03925161,3.9229574,1.9806457,-0.07202745,0.3952756,3.921875,5.25,9.1875,5.8815165,-2.0995865,0.23660564,0.3281722,0.19915317
2143,-0.3346543,7.2829304,2.6986904,0.013289644,0.15034628,5.375,7.094055,12.25,5.691878,-0.29457638,4.3784914,2.0924845,0.08280905,0.40538907,4.25,5.6875,13.0,7.8266926,-2.904439,0.2550428,2.1348147,0.040077925
2144,-0.4123032,6.4605145,2.5417542,-0.009103333,0.20568013,5.0625,6.75,11.9375,5.856756,-0.8448928,3.697774,1.9229597,-0.063944794,0.38471937,4.1875,5.6875,9.5,5.7552004,-2.7627406,0.17903924,-0.101555824,0.4325896
2145,-0.24378593,6.6001983,2.5690851,-0.02034072,0.10201192,5.125,6.8125,11.8125,5.760108,-0.19537196,3.9109724,1.9776179,0.011641511,0.21842551,3.9375,5.25,8.75,5.582642,-2.689226,0.11641359,-0.17746592,0.048413977
2146,0.1633639,7.0503674,2.6552527,0.047921546,0.23955274,5.28125,7.09375,11.75,5.6013355,0.4140544,4.099587,2.0247438,0.014088177,0.27663183,4.09375,5.5,10.5,6.439194,-2.9507804,0.037079096,0.8378587,0.2506905
2147,0.23533325,6.6926923,2.5870237,0.043911416,0.1488483,5.15625,6.812805,12.25,5.967253,0.361768,4.2488914,2.0612838,0.086852856,0.21400666,4.15625,5.59375,9.6875,5.86264,-2.443801,0.06515837,-0.104613304,0.12643476
2148,1.2697515,7.196189,2.6825714,0.06863196,0.10934067,5.84375,7.625,12.5,5.301391,0.6589716,4.4159017,2.1014047,0.054821298,0.15319729,4.375,5.75,10.75,6.1693053,-2.7802873,0.04385662,0.8679142,0.61077994
2149,-0.38391232,6.5408497,2.5575085,-0.005348812,0.25073504,5.09375,6.84375,12.6875,6.2046213,-0.28323832,3.6983633,1.9231129,0.006068268,0.40860748,3.890625,5.28125,10.0,6.5644283,-2.8424864,0.15787244,0.359807,0.100674
2150,-1.1759876,7.314182,2.7044744,0.012913318,0.20506239,5.8125,7.71875,12.25,5.22241,-0.5821403,4.334194,2.0818727,0.0045391815,0.41761398,4.28125,5.875,9.9375,5.8417344,-2.9799876,0.2125516,0.6193242,0.5938473
2151,-0.49862334,7.0459104,2.6544135,0.017282907,0.20487738,5.345276,7.09375,11.625,5.443607,-0.05186924,4.243453,2.0599644,0.01153205,0.27346134,4.09375,5.59375,8.3125,5.124453,-2.8024573,0.068583965,-0.3191538,0.4467541
2152,0.42725712,6.676868,2.5839636,-0.0762154,0.17404151,5.15625,6.90625,11.1875,5.389292,0.38031924,3.9533668,1.9883075,-0.09636349,0.32303715,4.03125,5.40625,8.6875,5.439923,-2.7235012,0.14899564,0.050631046,0.046937883
2153,-1.1796494,19.078688,4.3679156,-0.19573843,0.43085814,8.9375,12.25,23.875,6.7301517,-0.91318494,15.151619,3.892508,-0.32835034,0.6697042,8.0,11.0625,21.875,7.058078,-3.9270687,0.23884606,0.32792616,0.2664644
2154,-0.11340051,6.6846647,2.5854719,-0.0701665,0.46099854,5.095276,6.969055,12.25,6.0281005,0.04211703,4.062199,2.0154898,-0.022236113,0.6389637,4.0,5.5625,10.0,6.3447695,-2.6224656,0.17796516,0.316669,0.15551755
2155,-1.4410543,11.16478,3.341374,-0.00546027,0.24584675,7.125,9.5,16.5,5.6954975,-0.8569836,7.8618765,2.8039038,-0.020608736,0.23410559,5.78125,7.6875,13.0625,5.6279545,-3.3029032,-0.011741161,-0.06754303,0.58407074
2156,0.51725227,7.6843195,2.7720604,0.02522304,0.23001027,5.59375,7.5,12.5,5.6197824,0.32596406,5.0118504,2.2387161,0.07413786,0.40268254,4.53125,6.1875,11.9375,6.733608,-2.6724691,0.17267227,1.1138253,0.1912882
2157,0.0015001679,8.485229,2.9129415,0.01641213,0.16308618,5.75,7.65625,12.625,5.484993,0.12691958,5.5741277,2.360959,0.047863193,0.26889038,4.71875,6.375,10.1875,5.4713755,-2.9111009,0.105804205,-0.013617516,0.12541941
2158,-0.24324739,8.877233,2.9794686,-0.19846697,0.41435027,5.96875,8.1875,16.125,6.8897357,-0.09578091,6.324852,2.514926,-0.30883464,0.982564,5.03125,7.09375,15.5,7.9748816,-2.5523806,0.5682137,1.085146,0.14746648
2159,1.3930446,6.3559327,2.5210974,0.004829936,0.13441539,5.625,7.3125,12.75,5.5459948,0.70093495,3.9273472,1.9817536,0.08825131,0.30864954,4.15625,5.71875,9.0625,5.4716434,-2.4285855,0.17423415,-0.07435131,0.69210964
2160,-0.22152734,6.104269,2.470682,-0.089019515,0.07797265,4.90625,6.5625,11.375,5.7834706,-0.07788472,3.385074,1.839857,-0.04060142,0.22797656,3.6875,4.875,8.1875,5.6419387,-2.7191951,0.15000391,-0.14153194,0.14364262
2161,1.015149,6.8705697,2.6211772,-0.012804583,0.20619631,5.5,7.281555,13.6875,6.1334105,0.28370702,4.087512,2.0217597,-0.10929043,0.34382248,4.0625,5.46875,9.3125,5.780547,-2.7830577,0.13762617,-0.3528633,0.731442
2162,0.40388003,6.912769,2.6292145,0.002473663,0.09177637,5.21875,7.03125,10.3125,4.86853,0.6017741,4.0909314,2.0226052,0.03930945,0.16240454,4.15625,5.53125,10.375,6.204623,-2.8218374,0.070628166,1.3360934,0.19789407
2163,0.14291756,6.710065,2.5903792,0.051757444,0.19549584,5.15625,6.875,11.5625,5.6393886,0.16958992,4.2268143,2.0559218,0.10919222,0.23860788,4.09375,5.59375,8.9375,5.488323,-2.4832506,0.04311204,-0.15106535,0.026672363
2164,-0.09796353,5.764201,2.400875,-0.07679992,0.13855553,4.6875,6.34375,10.125,5.312779,-0.26767504,3.6065395,1.8990891,-0.0956478,0.2874093,3.828125,5.15625,9.9375,6.59045,-2.1576617,0.14885378,1.2776709,0.16971152
2165,-0.29167306,5.730935,2.393937,-0.025247158,0.26775503,4.75,6.4375,11.75,6.194677,-0.0038517823,3.3845477,1.839714,-0.048307423,0.34674907,3.671875,4.96875,8.25,5.7083426,-2.3463874,0.078994036,-0.48633432,0.2878213
2166,0.073688254,7.0566196,2.6564298,0.13782372,0.7105255,5.21875,7.125,13.1875,6.33793,-0.14103784,4.063531,2.0158203,0.220132,1.2935324,3.984375,5.531555,11.8125,7.5348415,-2.9930887,0.58300686,1.1969113,0.21472609
2167,0.74957734,11.120457,3.334735,-0.03184399,0.27430415,6.71875,9.0,16.25,6.000606,0.41863012,8.307113,2.8822062,-0.10587446,0.3828745,5.71875,7.8125,14.125,6.1394663,-2.813344,0.10857034,0.13886023,0.33094722
2168,0.800999,7.0257397,2.6506112,0.08795243,0.1982317,5.5,7.40625,13.25,6.0646954,0.19394505,4.29001,2.071234,0.16608593,0.47109628,4.15625,5.75,9.75,5.995834,-2.7357297,0.27286458,-0.068861485,0.60705394
2169,-0.10154919,4.629833,2.1517048,0.22047909,0.6732588,4.28125,5.875,11.125,6.6047654,0.025816651,2.386622,1.5448695,0.081546746,0.45571613,3.09375,4.1875,8.1875,6.7753077,-2.2432113,-0.21754265,0.17054224,0.12736584
2170,-0.60948706,9.288135,3.0476441,-0.04430824,0.07583809,6.125,8.125,14.5,5.86985,-0.86273223,5.9004045,2.4290748,-0.067488216,0.09419465,5.0625,6.65625,11.6875,5.703512,-3.3877301,0.018356562,-0.16633797,0.25324517
2171,0.50139284,6.510751,2.5516174,-0.07339473,0.2496674,5.125,6.75,12.75,6.172187,0.4740921,3.926498,1.9815392,-0.048476126,0.31504798,4.0,5.344055,9.375,5.8190393,-2.5842528,0.06538057,-0.3531475,0.027300745
2172,-0.3299192,5.874988,2.4238374,0.049067646,0.24291062,4.8125,6.5,11.5,5.947406,-0.5349282,3.2123766,1.7923104,0.14027663,0.59077096,3.71875,5.03125,8.9375,6.073433,-2.6626115,0.34786034,0.1260271,0.20500901
2173,0.4708541,6.317459,2.5134556,0.19498791,0.47155452,5.0625,7.000305,14.75,7.347622,0.4904333,3.6765976,1.9174455,0.2681143,0.6783855,3.9375,5.46875,13.625,8.841284,-2.6408615,0.20683098,1.4936619,0.019579202
2174,-0.14487629,6.5984936,2.5687532,-0.03044381,0.1325059,5.09375,6.719055,11.0,5.402586,0.05419443,4.379287,2.0926745,-0.07688027,0.32583523,4.15625,5.6875,9.3125,5.6567354,-2.2192068,0.19332933,0.25414944,0.19907072
2175,-0.7370751,6.5821686,2.5655737,-0.040143155,0.25534654,5.25,7.125,12.375,5.8593493,-0.28696468,3.9219038,1.9803797,-0.09483602,0.6016078,3.9375,5.375,11.5,7.335887,-2.6602647,0.34626126,1.4765377,0.4501104
2176,0.30347523,5.7553053,2.3990216,0.055677805,0.0978055,4.8125,6.34375,10.75,5.606651,0.091855295,3.267646,1.8076632,0.078825906,0.31592178,3.640625,4.90625,7.8125,5.4936323,-2.4876592,0.21811628,-0.11301851,0.21161994
2177,0.58224136,6.7373343,2.5956376,0.05608747,0.09173608,5.21875,7.0,11.875,5.626351,0.5770276,4.416678,2.1015894,0.22640745,0.77464604,4.25,5.875,12.75,7.4866056,-2.3206563,0.68290997,1.8602548,0.0052137375
2178,-0.32595235,6.0213823,2.4538505,-0.0020436267,0.16949391,4.875,6.5625,9.8125,5.0048094,-0.19272007,3.5304685,1.878954,0.027898842,0.33754468,3.75,5.094055,8.3125,5.60237,-2.4909139,0.16805077,0.5975604,0.13323228
2179,-1.0369515,6.6946187,2.5873961,-0.0727399,0.13197494,5.53125,7.375,11.3125,5.1335325,-0.40300718,4.1743374,2.0431194,-0.25827655,0.40529537,4.09375,5.719055,9.625,5.9078875,-2.5202813,0.27332044,0.77435493,0.6339444
2180,0.13925199,10.991171,3.3152936,-0.06406056,0.6370337,6.625,9.125,16.5,6.370527,0.20781504,8.00915,2.830044,-0.049587134,0.7011895,5.71875,7.9375,14.8125,6.717777,-2.9820213,0.06415582,0.34724998,0.068563044
2181,-0.34792176,6.6614423,2.580977,-0.04129286,0.14318347,5.1875,6.8125,11.75,5.703994,-0.05198439,3.7100992,1.9261618,-0.077098355,0.3195417,3.8125,5.15625,9.3125,6.1362615,-2.951343,0.17635822,0.43226767,0.29593736
2182,-0.4341372,6.223444,2.494683,-0.1526616,0.15456343,5.0625,6.84375,10.8125,5.4348865,-0.24255422,3.8340816,1.9580811,-0.33656698,0.93085146,3.9375,5.5625,11.25,7.387689,-2.3893623,0.77628803,1.9528027,0.19158298
2183,-0.10724101,10.884755,3.2992053,0.046553012,0.43429184,6.59375,9.0625,15.9375,6.1802397,-0.2948434,8.016747,2.831386,0.05174022,0.57281137,5.720276,7.875,13.75,6.213064,-2.8680077,0.13851953,0.032824516,0.1876024
2184,0.4208452,5.568681,2.3598053,-0.034186337,0.21088243,4.71875,6.3125,10.0,5.2607555,0.2582958,3.2522604,1.8034024,-0.09375424,0.21744013,3.609375,4.84375,7.96875,5.52657,-2.3164203,0.006557703,0.2658143,0.1625494
2185,-0.3754975,7.145076,2.6730275,-0.04132374,0.14163089,5.3125,7.094055,12.625,5.899871,-0.1832043,4.37792,2.092348,-0.12555768,0.37480736,4.157776,5.71875,9.1875,5.5760455,-2.7671556,0.23317647,-0.32382536,0.1922932
2186,-0.104624316,15.616525,3.9517748,0.033495996,0.5381639,8.0625,10.75,19.5,6.4036508,-0.029671395,12.718519,3.5663033,-0.017531656,0.60810304,7.375,9.8125,16.625,6.093025,-2.8980055,0.06993914,-0.31062555,0.07495292
2187,0.14492537,7.0882125,2.6623697,-0.044054557,0.25248337,5.3125,7.094055,11.75,5.5745463,-0.14834453,4.170113,2.0420854,0.02519642,0.4945345,4.0625,5.59375,9.375,5.841205,-2.9180994,0.24205112,0.26665878,0.2932699
2188,-0.69421357,7.4288163,2.7255855,-0.026919505,0.2760892,5.59375,7.59375,12.4375,5.614871,-0.26518345,5.0879483,2.2556481,0.029573377,0.5310099,4.5,6.219055,11.625,6.548007,-2.340868,0.25492072,0.933136,0.42903012
2189,-0.4571143,6.473505,2.5443084,0.10697099,0.27386522,5.125,6.875,10.5625,5.161441,-0.18358208,3.670803,1.915934,0.1898686,0.3772807,3.78125,5.1875,9.8125,6.4606752,-2.802702,0.10341549,1.2992344,0.2735322
2190,-0.062300682,6.0922933,2.4682572,0.026535226,0.21435761,4.875,6.531555,12.5625,6.4368005,-0.17258707,3.4968996,1.8699999,0.16916905,0.96178913,3.6875,5.125,10.3125,7.045213,-2.5953937,0.7474315,0.60841274,0.110286385
2191,-0.94699883,6.7236023,2.5929909,-0.020073328,0.26257944,5.4375,7.375,13.25,6.0732265,-1.2303196,4.1373787,2.0340548,-0.059143107,0.33822346,4.65625,6.25,10.6875,5.643524,-2.5862236,0.075644016,-0.42970228,0.28332078
2192,0.054580785,7.292335,2.7004323,-0.12436514,0.15344882,5.34375,7.0625,11.375,5.3151703,0.029029613,4.1783085,2.0440912,-0.08677212,0.2089262,4.0625,5.4375,9.5625,5.907988,-3.1140265,0.05547738,0.5928178,0.025551172
2193,0.24709417,6.3210173,2.5141633,-0.06281982,0.17182207,4.96875,6.6875,10.625,5.311133,-0.10337826,3.5459032,1.8830569,-0.051443774,0.25286937,3.75,5.062805,8.3125,5.601556,-2.775114,0.0810473,0.29042292,0.35047242
2194,-0.1556814,6.7794967,2.6037467,-0.023876222,0.1629343,5.1875,6.8125,11.5,5.5708237,0.17099674,4.037298,2.0093029,-0.026033433,0.2534716,3.984375,5.40625,8.875,5.567251,-2.7421985,0.09053731,-0.003572464,0.32667816
2195,-0.59163934,6.0027113,2.4500432,-0.034596987,0.23709774,5.0,6.6875,11.0,5.534334,-0.32390514,3.6836395,1.919281,-0.09326854,0.2964611,3.90625,5.25,9.5,6.224365,-2.3190718,0.059363365,0.69003105,0.2677342
2196,-0.49057817,7.000567,2.6458585,-0.04107778,0.16684532,5.28125,7.125,13.5625,6.3545055,-0.2850468,4.1818924,2.0449677,-0.11532915,0.4032619,4.09375,5.59375,13.1875,8.152736,-2.8186746,0.23641658,1.7982302,0.20553139
2197,-0.21472144,7.26325,2.6950417,-0.097376056,0.034330368,5.34375,7.0,11.0,5.1160064,0.0144243045,4.194663,2.0480876,-0.0443347,0.21965313,4.0625,5.40625,9.0,5.5564494,-3.0685868,0.18532276,0.44044304,0.22914575
2198,0.025551587,7.213856,2.6858623,0.0355418,0.1564982,5.25,7.0,12.9375,6.062925,0.1662336,4.849017,2.2020483,0.024840914,0.27132964,4.375,5.906555,9.6875,5.5617113,-2.364839,0.11483145,-0.50121355,0.14068201
2199,0.2266375,6.074026,2.4645538,-0.0040893205,0.13760614,4.90625,6.500305,10.375,5.2929454,0.66549754,3.487232,1.8674132,-0.047256377,0.18586135,3.875,5.1875,9.0625,5.7583275,-2.5867941,0.048255205,0.4653821,0.43886006
2200,0.20395298,10.717149,3.2737057,-0.14094558,0.30631232,6.5,8.81311,15.3125,5.904757,0.15235361,7.914596,2.8132892,-0.10742567,0.33755636,5.65625,7.625,12.0,5.4250317,-2.8025527,0.03124404,-0.47972536,0.05159937
2201,-0.12249777,7.0428085,2.653829,-0.018844007,0.11310816,5.28125,6.96875,12.0625,5.713189,0.15844348,4.499749,2.1212611,-0.06438703,0.26834774,4.1875,5.65625,10.8125,6.421743,-2.5430593,0.15523958,0.7085538,0.28094125
2202,-0.031271808,6.7630515,2.6005867,-0.008041565,0.068681955,5.125,6.78125,10.25,4.95361,0.11447727,4.011119,2.0027778,-0.10258179,0.3064432,3.953125,5.4375,9.9375,6.270972,-2.7519326,0.23776126,1.3173618,0.14574908
2203,-0.4225418,6.0488324,2.4594374,-0.023463748,0.21092415,4.9375,6.625,10.5625,5.3610024,0.10204702,3.469741,1.8627241,-0.0038329826,0.20078969,3.703125,4.90625,8.3125,5.6325345,-2.5790913,-0.010134459,0.27153206,0.5245888
2204,-0.29369786,12.615323,3.5518055,-0.03476993,0.490798,7.15625,9.9375,15.875,5.7328806,-0.41660863,9.910879,3.148155,-0.04612616,0.6029408,6.34375,8.875,14.25,5.7739997,-2.704444,0.1121428,0.0411191,0.12291077
2205,-0.86453927,7.522611,2.742738,0.1609946,0.20545697,5.625,7.375,11.875,5.172524,-0.56632227,4.682093,2.1638145,0.24802057,0.27105522,4.40625,5.75,8.8125,4.9432244,-2.840518,0.06559825,-0.22929955,0.298217
2206,0.10008059,6.5263333,2.554669,0.0017339564,0.20320702,5.0,6.78125,13.25,6.5476747,0.06750647,4.0692334,2.017234,-0.0039216136,0.43402767,4.03125,5.46875,9.5,6.0105004,-2.4571,0.23082066,-0.5371742,0.032574117
2207,0.9751264,6.5740104,2.5639832,0.030570328,0.16045976,5.375,7.125305,12.25,5.633872,0.45250568,3.9173782,1.9792367,-0.05446582,0.361794,4.0,5.4375,9.125,5.701268,-2.6566322,0.20133424,0.067396164,0.5226207
2208,0.16577221,8.003065,2.828969,-0.029334005,0.30194354,5.59375,7.5625,14.25,6.378176,0.096270554,4.746163,2.178569,-0.022554802,0.4546404,4.3125,6.0625,10.0,5.85612,-3.2569022,0.15269685,-0.5220561,0.06950166
2209,1.0138799,7.0637226,2.6577666,-0.016633779,0.30316687,5.625,7.4375,13.25,5.882711,0.41734073,4.3253345,2.0797439,-0.015967343,0.37335467,4.25,5.78125,10.125,6.073448,-2.738388,0.07018781,0.19073725,0.59653914
2210,0.463708,6.4804235,2.5456676,0.02356245,0.22804666,5.09375,6.875,12.6875,6.1989985,-0.092512846,3.7239325,1.9297494,0.05404476,0.4772017,3.796875,5.21875,9.875,6.5057344,-2.756491,0.24915504,0.306736,0.5562209
2211,0.15979946,8.570289,2.9275055,-0.007484481,0.093678236,5.75,7.6875,16.125,6.912431,-0.095259525,5.807646,2.4099057,0.023352819,0.1629026,4.78125,6.3125,10.3125,5.4065847,-2.7626429,0.06922436,-1.505846,0.25505897
2212,0.92646056,7.3846593,2.717473,0.06104318,0.20760751,5.6875,7.5,14.0,6.1665244,0.51931155,4.503841,2.1222255,0.065601036,0.30707002,4.3125,5.8125,12.5,7.2620754,-2.8808184,0.09946251,1.095551,0.40714902
2213,-3.6360009,43.272675,6.578197,-0.013525851,0.18277669,14.8125,19.25,28.125,4.699141,-1.9333019,39.08022,6.251417,0.00019883113,0.37778354,12.9375,17.50122,29.125,5.6536784,-4.1924553,0.19500685,0.9545374,1.702699
2214,-1.2376789,9.883696,3.1438346,-0.055396654,0.15295482,6.6875,8.9375,17.25,6.4501147,-0.48753324,6.306848,2.511344,-0.11169879,0.21054006,5.125,6.875,12.8125,6.354193,-3.5768476,0.05758524,-0.09592152,0.7501457
2215,0.90131944,7.078553,2.6605551,-0.019468019,0.2142663,5.53125,7.4375,11.6875,5.2436786,0.45887417,4.12426,2.0308273,0.055536155,0.39336157,4.15625,5.6875,10.1875,6.2328486,-2.9542933,0.17909527,0.9891701,0.44244528
2216,-0.20261562,6.9536123,2.6369703,-0.0091556385,0.16313529,5.25,7.0,11.125,5.313344,0.28960776,4.2746897,2.0675323,0.024541173,0.1676004,4.15625,5.53125,8.3125,5.045872,-2.6789227,0.004465103,-0.2674718,0.49222338
2217,-0.3267438,11.271666,3.35733,-0.032683615,0.5467956,6.75,9.5,16.25,6.1880994,0.12279763,9.155322,3.0257764,-0.031574517,0.6401248,6.0625,8.625,13.75,5.8278666,-2.1163435,0.09332919,-0.36023283,0.44954145
2218,0.44110718,7.334033,2.708142,-0.08451919,0.07556391,5.375,7.15625,12.625,5.7796984,0.08842505,4.1936607,2.047843,0.009776569,0.20320344,4.0625,5.4375,9.3125,5.7563825,-3.1403723,0.12763953,-0.023315907,0.35268214
2219,0.03661028,6.8739767,2.621827,-0.016482072,0.030268192,5.125,6.750305,10.75,5.1369033,-0.43182,4.132096,2.0327556,0.023595938,0.12739038,4.09375,5.46875,8.625,5.2283034,-2.741881,0.09712219,0.09140015,0.46843028
